,Gatherings limited to 10,Gatherings limited to 100,Gatherings limited to 1000,Business suspended - some,Business suspended - many,Schools and universities closed,General curfew,Healthcare specialisation,Mask wearing,Country,Date
9785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,2020-03-02
9786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,2020-03-02
9787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,2020-03-02
9788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic,2020-03-02
9789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador,2020-03-02
9790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador,2020-03-02
9791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,2020-03-02
9792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,2020-03-02
9793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2020-03-02
9794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2020-03-02
9795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,2020-03-02
9796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2020-03-02
9797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2020-03-02
9798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2020-03-02
9799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2020-03-02
9800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru,2020-03-02
9801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,2020-03-02
9802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,2020-03-02
9803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,2020-03-02
9804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2020-03-03
9805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,2020-03-03
9806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2020-03-03
9807,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,South Korea,2020-03-03
9808,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Singapore,2020-03-03
9809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2020-03-03
9810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Japan,2020-03-03
9811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2020-03-03
9812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2020-03-03
9813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2020-03-03
9815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-03-03
9816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hong Kong,2020-03-03
9817,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Taiwan,2020-03-03
9818,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,China,2020-03-03
9820,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Italy,2020-03-03
9821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-03-03
9822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-03-03
9823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,2020-03-03
9824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-03-03
9825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-03-03
9826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-03-03
9827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-03-03
9828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-03-03
9829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-03-03
9830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-03-03
9831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-03-03
9832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-03-03
9833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-03-03
9834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-03-03
9835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-03-03
9836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-03-03
9837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-03-03
9838,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-03-03
9839,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Georgia,2020-03-03
9840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-03-03
9841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-03-03
9842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-03-03
9843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-03-03
9844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-03-03
9845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-03-03
9846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-03-03
9847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-03-03
9848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-03-03
9849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-03-03
9850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-03-03
9851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-03-03
9852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-03-03
9853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Poland,2020-03-03
9854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-03-03
9856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-03-03
9857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-03-03
9859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-03-03
9860,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-03-03
9861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-03-03
9862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-03-03
9863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Iran,2020-03-03
9864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2020-03-03
9873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2020-03-03
9874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2020-03-03
9875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2020-03-03
9883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,2020-03-03
9884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,2020-03-03
9885,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Iraq,2020-03-03
9886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2020-03-03
9887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,2020-03-03
9888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2020-03-03
9890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2020-03-03
9892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2020-03-03
9911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,2020-03-03
9912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,2020-03-03
9913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,2020-03-03
9914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,2020-03-03
9915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,2020-03-03
9916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,2020-03-03
9917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic,2020-03-03
9918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador,2020-03-03
9919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador,2020-03-03
9920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,2020-03-03
9921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,2020-03-03
9922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2020-03-03
9923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2020-03-03
9924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,2020-03-03
9925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2020-03-03
9926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2020-03-03
9927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2020-03-03
9928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2020-03-03
9929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru,2020-03-03
9930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,2020-03-03
9931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,2020-03-03
9932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,2020-03-03
9933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2020-03-04
9934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,2020-03-04
9935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2020-03-04
9936,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,South Korea,2020-03-04
9937,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Singapore,2020-03-04
9938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2020-03-04
9939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Japan,2020-03-04
9940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2020-03-04
9941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2020-03-04
9942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2020-03-04
9944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-03-04
9945,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hong Kong,2020-03-04
9946,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Taiwan,2020-03-04
9947,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,China,2020-03-04
9949,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Italy,2020-03-04
9950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-03-04
9951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-03-04
9952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,2020-03-04
9953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-03-04
9954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-03-04
9955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-03-04
9956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-03-04
9957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-03-04
9958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-03-04
9959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-03-04
9960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-03-04
9961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-03-04
9962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-03-04
9963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-03-04
9964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-03-04
9965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-03-04
9966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-03-04
9967,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-03-04
9968,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Georgia,2020-03-04
9969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-03-04
9970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-03-04
9971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-03-04
9972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-03-04
9973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-03-04
9974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-03-04
9975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-03-04
9976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-03-04
9977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-03-04
9978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-03-04
9979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-03-04
9980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-03-04
9981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-03-04
9982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Poland,2020-03-04
9983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-03-04
9985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-03-04
9986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-03-04
9988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-03-04
9989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-03-04
9990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-03-04
9991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-03-04
9992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Iran,2020-03-04
9993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2020-03-04
10002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2020-03-04
10003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2020-03-04
10004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine,2020-03-04
10012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,2020-03-04
10013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,2020-03-04
10014,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Iraq,2020-03-04
10015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2020-03-04
10016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,2020-03-04
10017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2020-03-04
10019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2020-03-04
10021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2020-03-04
10040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,2020-03-04
10041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,2020-03-04
10042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,2020-03-04
10043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile,2020-03-04
10044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia,2020-03-04
10045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cuba,2020-03-04
10046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Dominican Republic,2020-03-04
10047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador,2020-03-04
10048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,El Salvador,2020-03-04
10049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Equatorial Guinea,2020-03-04
10050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala,2020-03-04
10051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guinea,2020-03-04
10052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Haiti,2020-03-04
10053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras,2020-03-04
10054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya,2020-03-04
10055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mozambique,2020-03-04
10056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Niger,2020-03-04
10057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Paraguay,2020-03-04
10058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru,2020-03-04
10059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senegal,2020-03-04
10060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka,2020-03-04
10061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates,2020-03-04
10062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria,2020-03-05
10063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Germany,2020-03-05
10064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom,2020-03-05
10065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,South Korea,2020-03-05
10066,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,Singapore,2020-03-05
10067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel,2020-03-05
10068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Japan,2020-03-05
10069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sweden,2020-03-05
10070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Marino,2020-03-05
10071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovenia,2020-03-05
10073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Canada,2020-03-05
10074,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Hong Kong,2020-03-05
10075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Taiwan,2020-03-05
10076,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,China,2020-03-05
10078,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Italy,2020-03-05
10079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czechia,2020-03-05
10080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia,2020-03-05
10081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Romania,2020-03-05
10082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,France,2020-03-05
10083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal,2020-03-05
10084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Spain,2020-03-05
10085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium,2020-03-05
10086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg,2020-03-05
10087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania,2020-03-05
10088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andorra,2020-03-05
10089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus,2020-03-05
10090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina,2020-03-05
10091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria,2020-03-05
10092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Denmark,2020-03-05
10093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia,2020-03-05
10094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus,2020-03-05
10095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia,2020-03-05
10096,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Finland,2020-03-05
10097,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Georgia,2020-03-05
10098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary,2020-03-05
10099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latvia,2020-03-05
10100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Lithuania,2020-03-05
10101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece,2020-03-05
10102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moldova,2020-03-05
10103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malta,2020-03-05
10104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Monaco,2020-03-05
10105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands,2020-03-05
10106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland,2020-03-05
10107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Macedonia,2020-03-05
10108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ireland,2020-03-05
10109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vatican City,2020-03-05
10110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan,2020-03-05
10111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Poland,2020-03-05
10112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Turkey,2020-03-05
10114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ukraine,2020-03-05
10115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Slovakia,2020-03-05
10117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Serbia,2020-03-05
10118,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland,2020-03-05
10119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Norway,2020-03-05
10120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Montenegro,2020-03-05
10121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Iran,2020-03-05
10122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Russia,2020-03-05
10131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico,2020-03-05
10132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Egypt,2020-03-05
10133,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Palestine,2020-03-05
10141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nepal,2020-03-05
10142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Afghanistan,2020-03-05
10143,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Iraq,2020-03-05
10144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa,2020-03-05
10145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil,2020-03-05
10146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Namibia,2020-03-05
10148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco,2020-03-05
10150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Uganda,2020-03-05
10169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Antigua and Barbuda,2020-03-05
10170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain,2020-03-05
10171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benin,2020-03-05
